,score,anime_id,type,source,episodes,rating,scored_by,members,favorites,studio,genre,duration_min,aired_from_year
5554,417,6433,5,6,12,3,2952,4791,200,701,2963,54,65
5555,258,5174,5,4,12,3,3306,4215,88,628,654,55,63
5556,413,3115,5,9,26,3,4555,5477,869,389,2995,55,58
5557,271,5956,5,0,13,3,1634,2577,13,197,2993,34,64
5558,210,4980,3,6,1,5,2905,3589,28,75,1172,69,62
5559,192,5824,5,9,52,2,10,64,2,441,1778,53,58
5560,246,3072,5,0,12,3,829,1216,1,196,1953,32,57
5561,447,2383,5,5,15,4,4979,5817,1197,474,2821,55,56
5562,293,5875,5,0,12,3,3139,4330,110,396,2993,54,64
5563,277,6635,3,13,0,6,181,612,1,52,2439,48,65
5564,416,4907,4,13,1,5,4415,5060,366,2,2065,78,62
5565,290,6455,2,9,1,0,733,1475,2,635,2165,34,64
5566,229,3790,3,6,1,0,252,409,0,633,2165,55,32
5567,120,3762,3,6,1,0,1320,1506,2,276,1117,42,59
5568,370,4022,4,5,1,3,4331,4992,87,283,2999,55,60
5569,257,1901,5,13,12,4,2757,3521,27,648,1045,54,54
5570,113,6101,0,11,1,0,3,49,0,127,1465,80,64
5571,334,6109,5,4,51,2,266,1221,26,620,2653,55,64
5572,208,3613,5,9,160,0,108,251,0,159,2993,36,41
5573,393,5232,5,6,12,4,4829,5702,1028,95,879,54,63
5574,277,1824,3,13,2,6,1078,1667,24,35,2455,61,50
5575,387,1667,0,5,1,4,4681,5553,762,709,914,81,54
5576,372,5649,2,13,5,3,3680,4467,268,142,2904,49,63
5577,235,1593,3,6,1,3,429,784,0,534,964,81,33
5578,178,1336,5,6,12,3,219,580,3,519,2895,55,44
5579,493,4505,5,6,22,3,5000,5824,1210,3,2147,53,61
5580,226,3771,3,9,1,3,305,1071,2,510,502,53,58
5581,352,4575,4,6,4,5,1409,2062,10,103,751,33,60
5582,388,770,3,9,6,5,3585,4333,512,182,1088,61,51
5583,279,5331,5,14,12,3,3564,4169,56,129,3026,34,63
5584,356,5382,4,6,1,3,2604,3059,3,639,86,137,62
5585,365,6383,4,14,1,3,3731,4183,26,490,2351,55,64
5586,199,5621,5,9,24,3,482,1455,4,618,1312,54,63
5587,424,3035,3,6,1,3,3691,4247,40,639,51,49,57
5588,403,948,3,6,12,3,3279,3726,103,639,104,56,52
5589,336,5333,0,4,1,4,1854,2507,24,331,717,127,64
5590,418,535,4,6,1,0,2667,3121,30,556,2379,108,51
5591,339,2921,0,9,1,0,1126,1550,9,639,612,101,57
5592,261,1157,5,6,12,3,2613,3528,54,544,2192,55,54
5593,14,6300,2,9,0,0,13,47,0,402,1874,32,64
5594,401,4887,5,8,12,4,4906,5724,1003,3,806,54,62
5595,295,414,5,6,13,5,3983,4641,135,19,1657,54,52
5596,289,3349,4,4,1,4,2950,3626,30,709,841,43,56
5597,180,2532,3,6,1,3,34,209,0,450,2911,72,44
5598,322,5144,4,6,5,3,2403,3179,17,491,1823,37,62
5599,364,370,5,6,20,3,3350,4146,381,650,1224,55,41
5600,290,2538,5,9,61,0,293,678,1,435,2574,55,38
5601,359,6449,5,9,12,3,2713,4714,122,147,3026,54,65
5602,218,4105,3,6,1,5,2742,3261,7,230,2244,58,60
5603,332,205,5,6,13,3,4150,4820,732,519,1862,53,47
5604,268,4890,4,0,1,3,143,466,0,474,3037,98,59
5605,352,2368,5,6,12,4,3657,4445,101,194,708,55,56
5606,301,5458,4,9,1,3,1252,1944,3,303,489,54,62
5607,330,3497,3,0,2,3,2571,3127,10,542,1960,56,59
5608,281,5034,5,6,12,3,3015,3609,87,371,2983,33,62
5609,288,976,5,6,24,2,597,1189,3,34,1994,41,46
5610,320,699,0,6,1,3,4090,4646,21,639,958,76,39
5611,432,5715,3,6,1,3,2654,3327,80,597,1573,43,63
5612,202,3165,3,6,1,3,2209,2718,6,709,1990,37,57
5613,297,3222,0,4,1,2,3004,3529,8,431,1223,127,58
5614,250,6571,3,6,1,6,496,815,4,79,2454,47,65
5615,126,5977,2,9,1,3,604,842,0,503,1,33,63
5616,352,4875,5,6,12,3,4804,5614,929,147,1960,55,62
5617,291,2756,4,6,1,3,1411,1977,5,556,750,37,56
5618,314,4352,1,4,1,3,832,1375,3,3,2627,33,60
5619,397,4274,5,6,13,3,3648,4740,576,679,1571,55,61
5620,395,3736,5,6,13,3,4499,5326,671,583,1900,54,59
5621,242,5023,5,9,12,5,3636,4672,244,57,575,55,62
5622,304,222,3,6,3,3,1669,2175,5,544,1768,61,51
5623,403,4219,0,6,1,3,2181,2802,36,456,278,93,61
5624,263,4691,4,6,2,0,60,149,0,353,3045,51,40
5625,249,2858,0,6,1,3,207,498,0,639,1980,83,30
5626,256,5736,5,4,12,3,2450,3192,71,626,1892,34,63
5627,344,3643,1,7,1,3,2039,2435,10,583,2627,37,59
5628,352,4321,5,9,12,3,3331,4382,154,618,1518,54,62
5629,300,2791,0,6,1,3,1929,2926,22,474,1477,115,58
5630,184,4383,4,9,1,3,337,487,0,417,947,32,44
5631,348,3999,4,6,1,5,3763,4335,34,519,1801,55,59
5632,424,2313,5,13,12,3,4245,5166,806,474,2753,55,55
5633,222,2804,3,13,2,6,804,1477,13,411,2439,59,56
5634,333,2777,3,10,1,3,4609,5289,617,380,1127,83,57
5635,275,5252,5,9,13,0,2014,2570,5,456,1865,38,62
5636,356,5917,5,4,13,3,3981,4851,167,709,199,54,64
5637,243,6483,2,10,10,3,198,1200,0,262,1874,36,63
5638,403,1729,0,8,1,0,1114,1934,16,342,2467,121,38
5639,201,4945,4,5,1,3,50,241,0,147,2774,47,56
5640,365,2050,3,13,5,3,4398,5130,364,519,2695,61,56
5641,274,5268,5,0,12,3,3240,3870,25,472,1998,33,63
5642,323,3557,5,8,18,3,147,425,3,495,684,53,55
5643,274,3931,4,13,2,3,2071,2642,12,13,2791,38,59
5644,263,3649,3,9,1,3,3608,4249,41,583,1878,59,59
5645,176,4081,4,9,1,0,1029,1266,0,283,2265,12,59
5646,332,5061,5,6,26,0,421,886,10,479,2993,54,62
5647,331,6080,5,5,25,4,4389,5403,653,3,1181,54,64
5648,311,3280,3,6,6,5,2453,3515,29,474,1888,54,58
5649,315,4017,5,6,13,3,3047,3853,51,618,1756,43,60
5650,278,1354,5,9,13,3,248,615,1,215,997,54,48
5651,390,1584,5,6,36,0,748,1095,25,639,2065,51,35
5652,375,3578,0,6,1,3,4381,5061,356,463,151,117,59
5653,264,1986,5,10,50,3,232,657,7,435,1098,56,26
5654,200,2564,3,6,2,5,58,235,0,680,2802,58,37
5655,252,135,5,6,24,3,1974,2921,36,185,1415,54,51
5656,173,3336,3,6,1,5,3354,3993,36,709,2497,101,59
5657,403,4454,4,6,9,3,3011,3826,127,417,2002,33,61
5658,272,897,3,9,6,3,995,1519,6,13,328,63,44
5659,306,3476,5,0,13,3,3781,4700,312,242,1959,55,59
5660,354,1628,3,6,1,3,2148,2610,9,597,1496,56,49
5661,65,6084,4,9,1,0,30,31,1,413,2627,34,45
5662,406,734,3,9,6,5,3839,4685,832,182,304,61,35
5663,391,403,3,9,4,4,3126,3763,288,657,2137,70,41
5664,271,2316,0,4,1,2,2010,2505,3,358,1256,54,48
5665,243,1245,3,9,2,6,759,1326,14,689,2439,60,52
5666,370,5627,0,0,1,3,1854,2692,20,542,3039,81,63
5667,322,293,5,6,25,3,3454,4408,259,474,1949,55,51
5668,350,3199,3,4,2,3,2047,2724,14,4,811,60,58
5669,311,4910,4,13,6,5,3472,4111,37,2,2217,34,61
5670,359,4682,5,9,12,3,3886,4900,625,542,3114,55,61
5671,364,4587,3,6,3,3,4199,4889,116,474,1770,57,61
5672,187,5949,5,9,50,0,4,100,0,601,1807,36,63
5673,197,6327,4,10,6,0,376,1708,5,618,3101,12,64
5674,335,2295,1,9,8,3,3017,3628,24,182,2627,34,55
5675,229,1406,3,4,2,3,445,749,3,50,45,59,40
5676,315,529,4,6,1,5,1350,1859,3,189,2249,55,48
5677,306,532,5,9,13,3,1621,2248,23,306,1234,56,51
5678,314,1945,3,13,4,3,2917,3513,34,103,2165,60,54
5679,264,3964,5,9,13,3,549,749,0,267,1552,32,59
5680,364,118,5,6,44,3,3365,4033,377,639,1212,55,46
5681,328,2039,5,5,13,3,1936,2823,33,147,2726,54,55
5682,198,2108,1,7,1,0,797,1006,0,538,2937,36,52
5683,211,6625,5,4,12,3,1151,2865,8,242,41,54,65
5684,432,3994,0,6,1,3,4396,5112,651,538,2110,157,60
5685,390,6164,5,9,13,3,3280,4244,579,583,2655,54,64
5686,283,1973,3,6,1,3,780,1143,3,556,2797,55,32
5687,216,1864,3,9,4,3,887,1528,3,556,792,61,30
5688,407,5689,0,6,1,4,1820,2289,46,583,858,100,63
5689,257,2065,5,9,47,3,150,559,1,435,1093,55,33
5690,141,4679,4,9,1,0,107,285,0,310,2265,35,59
5691,350,2556,5,6,24,4,4138,5026,440,306,329,55,56
5692,333,313,5,5,12,5,3238,4499,426,306,2785,55,47
5693,20,3977,4,14,1,4,2139,2402,8,17,1719,36,60
5694,303,2599,4,9,11,0,1129,1733,8,435,2585,33,42
5695,387,1203,5,6,24,4,3856,4995,636,202,2954,54,54
5696,308,3371,4,9,1,0,637,1066,4,639,612,36,55
5697,257,1883,5,4,51,2,925,1826,48,435,953,54,50
5698,405,1061,5,6,13,3,1894,2418,21,583,402,55,36
5699,337,322,3,6,3,3,2660,3132,86,556,1431,59,43
5700,427,3851,5,6,14,3,3607,4276,256,594,280,58,59
5701,266,5426,3,6,1,6,1106,1551,14,501,2439,48,62
5702,313,5399,4,9,4,3,772,1305,6,461,2936,39,62
5703,249,5879,4,9,1,4,2542,3043,5,489,680,55,63
5704,286,44,5,6,12,5,4328,5042,330,141,2917,54,51
5705,281,4052,3,6,2,6,1531,2026,35,373,2439,58,60
5706,269,3466,5,2,50,2,230,681,1,583,2376,55,58
5707,40,4687,4,9,1,0,22,74,0,417,1728,33,46
5708,318,1705,5,6,51,0,1209,1397,27,680,1551,56,44
5709,369,5545,5,6,12,3,4417,5322,444,597,1987,55,63
5710,456,5357,5,6,13,3,5015,5834,1182,95,430,55,63
5711,308,2715,4,6,1,4,1549,2174,4,583,1165,54,56
5712,345,2491,5,9,26,3,3055,3979,163,461,3165,55,56
5713,387,3765,3,6,6,5,4065,4772,188,680,2918,56,59
5714,324,1751,5,9,47,0,1125,1424,20,639,1516,56,28
5715,286,5332,4,9,1,3,607,1425,3,472,2238,42,62
5716,336,3830,5,6,10,3,4378,5284,545,491,373,55,60
5717,284,3754,4,9,1,3,1478,2192,2,95,1383,55,59
5718,297,3835,3,5,1,5,3562,4164,18,701,1914,55,60
5719,265,1416,3,9,1,5,602,884,5,28,855,91,35
5720,328,2367,5,6,13,5,1266,1868,17,325,259,55,56
5721,339,2234,5,5,14,3,4869,5659,821,283,2964,55,56
5722,275,4820,5,14,12,3,964,1328,3,701,1552,33,62
5723,205,4996,4,9,5,0,108,201,1,597,2989,32,62
5724,383,3404,0,9,1,3,3009,3540,11,95,1173,79,58
5725,154,6034,4,9,9,2,68,282,0,570,1903,35,61
5726,289,231,5,9,26,3,1656,2523,17,202,2857,56,50
5727,258,2950,5,9,51,2,647,1299,2,583,772,43,57
5728,257,4767,5,2,12,3,1263,2006,7,249,1871,53,62
5729,328,5349,0,4,1,2,226,581,3,618,2672,103,63
5730,474,2228,0,5,1,4,4537,5270,953,709,909,145,55
5731,279,2566,3,0,7,3,568,888,1,242,1955,54,51
5732,368,3785,4,6,1,4,3753,4321,64,491,2506,55,59
5733,376,5416,3,5,1,5,3681,4345,153,606,563,55,62
5734,284,6105,2,6,5,3,517,1513,1,95,119,35,64
5735,197,846,3,6,1,3,732,1098,1,242,2811,68,39
5736,277,4830,5,4,12,3,2056,3108,29,612,697,55,62
5737,307,684,0,6,1,4,2486,3003,25,359,589,116,51
5738,147,5787,5,9,12,3,671,2085,6,472,2627,43,63
5739,378,5718,4,6,1,3,3121,3752,32,639,18,135,63
5740,252,3505,4,6,1,3,272,602,0,606,1936,76,50
5741,320,3337,3,6,1,4,4291,4958,75,327,1043,58,58
5742,395,5334,5,5,12,3,4864,5697,975,3,107,55,63
5743,195,1502,3,13,3,6,669,1153,2,546,754,61,51
5744,197,2232,3,13,2,6,562,987,8,546,2439,51,54
5745,353,3823,3,14,3,3,3246,4114,184,230,1931,54,59
5746,348,1033,5,9,13,3,1862,2297,26,417,2592,55,53
5747,387,3080,0,5,1,3,3234,4037,120,306,1490,130,58
5748,268,5155,4,6,1,4,1868,2450,9,456,173,55,62
5749,402,4301,3,6,2,3,4598,5347,257,95,94,55,61
5750,231,4766,3,6,6,3,1018,1744,3,103,1706,34,61
5751,390,3198,0,6,1,4,4219,4912,271,14,1581,127,58
5752,294,5118,4,6,1,4,2856,3476,23,95,632,55,62
5753,347,2922,0,6,1,2,612,1018,0,583,1552,105,57
5754,334,2449,5,9,13,3,1312,1458,5,267,1552,32,55
5755,340,6281,2,9,0,0,25,308,1,402,2766,35,64
5756,391,2114,5,6,95,0,3237,4212,358,306,1998,34,55
5757,428,4772,5,6,25,3,3838,4388,240,556,3171,55,62
5758,331,5936,0,9,1,1,21,1112,0,266,2834,76,64
5759,305,3240,3,13,3,3,2044,2789,28,491,2170,56,59
5760,360,5583,3,6,3,3,3255,4069,127,3,1826,58,63
5761,348,2762,5,11,23,2,1687,2712,46,639,2501,50,56
5762,406,3141,0,6,1,4,3797,4283,28,430,621,80,57
5763,223,5139,5,9,0,2,204,947,9,358,3095,55,62
5764,168,4447,5,9,12,0,61,170,0,136,1552,32,61
5765,270,611,5,6,13,4,840,1494,5,215,1694,54,47
5766,251,3180,4,6,2,3,2216,2673,6,519,1180,55,57
5767,349,548,4,6,1,3,2916,3809,42,95,1402,86,52
5768,446,4516,3,6,2,4,4241,5056,616,3,1564,89,62
5769,158,5224,5,13,12,3,2681,3615,39,36,1955,34,63
5770,195,6235,2,9,5,3,1448,2372,18,136,2834,32,64
5771,378,5962,5,5,6,3,2282,3437,81,542,3066,55,64
5772,413,1689,0,8,1,0,1614,2734,46,353,2105,133,44
5773,366,3562,4,4,1,3,2551,3103,12,3,2629,55,59
5774,318,2351,0,6,1,3,1890,2797,51,306,1292,148,55
5775,431,6340,5,14,12,3,4026,5108,799,677,1505,54,64
5776,263,3106,3,6,1,5,2485,3232,10,596,1174,54,57
5777,418,6403,2,14,21,4,445,1021,19,223,418,47,64
5778,371,6591,2,6,0,3,2226,3631,58,709,2993,44,64
5779,285,1876,3,6,3,5,2523,3101,20,141,2229,61,54
5780,226,3047,5,9,28,0,113,619,1,242,1204,50,45
5781,332,2774,3,13,3,6,2245,2936,125,595,2439,60,56
5782,398,3687,0,13,1,3,2052,3138,67,519,705,126,60
5783,291,5510,5,9,13,0,3201,3978,183,196,3014,34,63
5784,325,742,5,4,35,3,1390,1839,14,650,203,56,42
5785,255,5904,3,6,2,6,756,1241,8,443,2439,52,63
5786,138,5934,5,9,13,2,35,239,1,136,1552,33,63
5787,343,5185,0,2,1,0,1733,2816,21,242,2368,120,63
5788,258,2009,5,6,12,0,52,379,1,597,1552,51,55
5789,93,6411,1,7,1,0,41,35,0,338,2627,35,56
5790,38,4262,3,6,1,6,46,180,1,242,2454,81,39
5791,334,336,5,6,13,5,4407,5047,374,202,1049,54,51
5792,98,4637,2,6,1,0,238,464,0,108,1976,32,59
5793,311,672,3,6,2,5,2503,2904,61,417,1743,58,40
5794,306,206,5,8,39,0,891,1785,13,358,2482,56,51
5795,298,1681,0,8,1,3,199,611,2,353,2847,78,31
5796,102,6478,5,9,12,0,8,18,0,666,1417,35,63
5797,184,3714,3,6,1,1,62,650,0,488,2369,71,59
5798,262,3246,5,6,70,3,3101,3898,191,534,598,55,58
5799,306,6348,0,6,1,3,166,1219,2,597,2007,121,64
5800,299,4344,5,6,15,2,2444,3017,30,18,3060,35,60
5801,385,6566,5,6,0,0,2019,3759,75,142,1150,53,65
5802,181,6067,4,6,1,3,237,620,0,336,2011,34,63
5803,251,6438,4,5,1,4,871,2126,6,3,703,55,64
5804,307,5013,3,5,1,5,3186,3950,29,433,666,54,63
5805,387,3239,3,6,5,3,4369,5046,417,463,1826,58,58
5806,255,1440,0,6,1,3,775,1262,1,13,2875,85,38
5807,270,4585,3,6,3,5,2594,3278,23,696,1699,54,61
5808,234,4365,5,6,12,3,4293,5147,169,95,332,54,61
5809,441,4559,5,5,13,3,4918,5712,1126,701,2999,55,62
5810,299,4904,3,13,1,6,966,1567,17,177,2439,56,62
5811,129,1774,3,13,2,6,876,1278,4,35,2439,61,51
5812,249,3051,4,9,1,4,1044,1360,2,3,693,54,57
5813,261,4313,5,0,12,3,3895,4560,53,112,1998,34,61
5814,222,2306,3,13,2,6,785,1369,15,593,2439,60,54
5815,400,2186,5,9,22,4,3931,5022,771,327,2,53,55
5816,314,3984,5,4,13,4,4310,5183,425,108,485,55,60
5817,334,1673,5,6,13,3,3028,3807,84,60,2009,56,54
5818,394,3750,0,6,1,3,4519,5200,223,556,1153,140,59
5819,104,5997,5,9,12,3,1862,2848,27,614,2437,35,64
5820,404,2330,3,6,3,4,3548,4277,89,474,1887,56,55
5821,270,5520,4,13,1,3,581,925,2,696,1965,56,52
5822,193,1329,3,9,1,4,545,799,6,13,1167,61,34
5823,209,2955,4,6,4,3,107,333,1,14,1897,33,56
5824,208,1426,3,5,4,5,248,568,0,33,1243,61,38
5825,287,6100,5,9,58,0,128,702,7,519,3099,55,63
5826,417,2643,3,6,1,3,2332,2796,13,597,1318,53,56
5827,428,52,5,5,12,3,4753,5497,926,283,426,55,50
5828,294,3433,3,13,1,6,1637,2278,36,411,2283,59,58
5829,327,4255,5,0,12,3,4433,5297,711,519,3031,55,61
5830,459,4683,0,13,1,4,2863,5027,539,709,616,151,64
5831,267,5695,4,5,1,3,1706,2812,17,2,2394,56,63
5832,406,5989,0,5,1,3,1389,2157,21,542,2081,78,64
5833,347,4000,3,5,1,4,3384,4163,80,519,2505,83,60
5834,350,2750,4,5,1,4,3209,3987,40,474,2738,55,56
5835,408,4681,5,6,24,3,3668,4547,489,3,1327,55,61
5836,166,4727,0,9,1,0,13,142,1,136,1874,116,62
5837,243,4080,4,9,1,0,1166,1474,4,283,2834,12,59
5838,282,2542,5,6,51,2,3022,3507,125,625,1338,56,56
5839,447,6112,5,6,12,3,4107,5090,824,111,2993,54,65
5840,384,3273,5,8,11,4,4696,5532,1056,95,1064,54,58
5841,275,4513,3,13,1,6,974,1537,9,470,2439,54,61
5842,218,6087,2,5,1,0,1672,2141,6,570,2759,33,64
5843,245,3399,5,6,25,3,12,95,0,281,3090,56,34
5844,301,5618,5,2,12,3,2739,4349,338,147,1124,55,63
5845,438,743,5,6,26,0,3314,4320,495,221,2331,55,53
5846,295,2584,0,9,1,3,2299,2779,16,399,5,58,56
5847,270,3057,5,13,12,5,4749,5563,770,701,2068,56,57
5848,353,2726,5,6,12,4,4986,5808,1046,327,1051,55,58
5849,295,2061,5,6,50,0,154,451,5,556,2016,55,41
5850,254,2671,5,0,60,0,80,365,1,639,1998,56,48
5851,264,3792,5,9,12,5,3453,4397,102,3,1030,55,60
5852,438,5577,3,6,3,3,4360,5327,459,679,3100,54,63
5853,320,2187,3,10,6,3,2909,3313,54,89,202,43,55
5854,65,4122,5,10,6,2,25,245,1,435,767,33,60
5855,363,2206,5,5,24,4,4452,5230,649,696,167,55,56
5856,239,2871,4,10,6,5,1719,2405,7,57,128,34,56
5857,247,3075,4,8,3,3,2288,2861,10,306,1552,38,57
5858,332,3698,4,5,2,4,1876,2969,10,709,634,55,59
5859,303,6628,4,6,2,3,202,1802,3,242,2683,41,65
5860,317,1171,4,9,1,3,1826,2546,15,95,2930,56,53
5861,215,4952,2,6,6,4,1655,2898,20,223,1015,47,62
5862,347,323,3,6,6,3,2524,3028,73,556,1426,64,44
5863,129,5563,5,4,0,0,18,265,0,519,1807,34,63
5864,234,2841,3,6,1,3,1228,1492,2,394,1987,66,57
5865,272,516,5,5,13,3,1078,1755,8,680,1745,56,52
5866,306,5571,3,13,2,6,909,1534,9,595,2439,44,63
5867,356,404,5,5,12,3,3256,3998,157,269,3179,55,52
5868,287,1241,5,6,12,3,381,751,13,639,1150,56,53
5869,265,4819,2,9,0,0,1308,1636,2,514,2535,41,61
5870,380,4596,5,6,70,3,4144,5331,679,639,1112,54,61
5871,282,4060,5,11,146,2,27,112,0,556,2522,36,39
5872,366,1177,5,6,51,2,2599,3393,284,556,2312,55,52
5873,374,6004,2,14,12,3,3518,4325,197,461,293,54,64
5874,388,4526,4,5,1,3,3880,4537,42,283,2335,54,61
5875,398,5924,4,4,1,4,4057,4653,591,295,930,55,63
5876,253,1974,3,13,2,6,1219,1562,28,52,2439,61,52
5877,263,4163,5,6,52,0,180,375,1,479,1552,55,59
5878,322,2054,5,6,24,3,3173,4192,229,11,1118,55,55
5879,341,3748,5,5,13,3,4828,5595,701,3,3026,55,60
5880,406,4333,5,6,25,3,4113,4859,497,556,2806,55,61
5881,203,1419,3,9,2,5,419,714,0,13,859,76,38
5882,307,3019,5,9,30,2,2985,3766,73,639,50,56,57
5883,298,5750,4,6,6,3,1491,2471,4,491,1823,36,63
5884,355,410,5,9,24,3,2186,3425,118,95,1099,54,51
5885,176,5230,0,9,1,3,11,130,0,554,2213,121,61
5886,389,155,5,9,26,3,4172,4989,845,583,1511,55,43
5887,393,1829,4,6,2,4,4251,5079,435,306,2724,143,54
5888,69,5231,2,9,0,2,194,449,0,80,1989,36,62
5889,280,5474,4,9,2,3,388,1126,1,37,1552,34,60
5890,210,3055,3,9,4,1,226,508,1,519,2265,61,38
5891,340,234,5,9,24,5,3089,3975,251,202,1105,54,49
5892,350,2635,4,13,1,3,2319,3048,14,474,2627,35,55
5893,471,1937,5,6,13,0,3317,4711,951,221,2331,55,55
5894,344,4407,5,0,12,3,4510,5332,324,696,1682,44,61
5895,328,1253,0,5,1,3,1181,1687,16,583,962,111,34
5896,437,197,5,6,0,3,4530,5350,1098,597,1496,56,43
5897,310,1497,0,4,1,2,3709,4214,75,358,109,136,53
5898,305,3666,5,4,51,2,955,1702,25,620,3134,54,59
5899,264,4185,5,13,12,5,3843,4781,95,2,584,54,60
5900,362,5880,2,6,20,4,809,2096,23,180,2727,45,63
5901,56,6266,2,9,2,3,1165,1556,15,136,1874,22,64
5902,271,953,3,13,3,6,1041,1602,10,34,2074,61,50
5903,413,1467,3,6,3,3,1604,2422,47,556,112,64,54
5904,343,1092,5,9,13,0,1418,2633,58,417,3084,56,51
5905,399,1265,5,6,26,5,4903,5742,1085,306,262,54,54
5906,363,2550,0,9,1,0,1667,2212,12,425,2265,129,56
5907,352,1915,5,6,13,3,3879,4479,60,75,1972,55,55
5908,270,6630,5,9,0,2,68,572,6,358,245,0,65
5909,353,5995,2,6,4,4,1881,2559,14,583,858,52,64
5910,305,3381,4,5,1,3,3490,4106,37,242,401,55,58
5911,365,2470,4,6,1,3,2164,2738,11,556,1531,58,55
5912,412,5083,4,5,1,3,2649,3430,53,283,2627,35,62
5913,354,3332,5,5,12,3,4668,5475,618,142,382,55,58
5914,282,2837,3,0,1,3,1060,1379,7,196,1783,68,57
5915,263,4217,2,6,1,3,1318,2116,32,544,2330,32,60
5916,322,6342,5,9,6,3,401,3684,20,422,283,0,65
5917,301,4567,0,10,1,0,9,95,0,486,1776,42,0
5918,244,5440,1,6,1,3,409,688,5,685,2627,37,63
5919,356,5793,0,9,1,2,9,67,0,147,2465,106,52
5920,309,5042,4,5,6,5,2318,3220,15,433,1559,34,62
5921,355,5234,0,9,1,2,569,1125,9,80,2654,90,63
5922,416,4929,0,6,1,3,2068,3506,45,417,2005,120,62
5923,345,3529,5,6,37,3,3498,4280,203,479,1970,56,59
5924,403,5699,5,6,13,4,4471,5238,354,413,894,55,63
5925,325,5214,5,8,12,4,4289,5260,400,417,2601,54,63
5926,340,2335,5,13,26,4,4412,5318,866,519,2716,54,56
5927,286,2942,0,6,1,2,729,1194,8,594,1338,107,57
5928,356,3965,5,6,13,3,4165,5082,385,147,1921,55,60
5929,243,3510,5,8,26,2,16,94,0,353,1813,56,51
5930,152,6648,2,9,5,0,10,59,0,136,2161,34,65
5931,264,5093,5,6,12,3,3160,4156,73,597,1987,54,63
5932,237,3196,3,9,1,3,1839,2250,2,583,2744,55,58
5933,428,2098,0,5,1,5,4562,5246,384,709,910,90,55
5934,257,5255,5,14,12,3,593,995,1,702,1552,33,62
5935,229,5137,4,9,3,3,447,1033,2,659,282,33,62
5936,122,5048,3,6,2,1,23,426,0,519,2017,45,62
5937,330,5482,3,6,2,3,3309,3967,45,474,2391,46,63
5938,303,5816,0,4,1,0,365,1210,4,290,645,135,63
5939,331,1425,0,5,1,3,563,1045,10,639,2740,126,43
5940,304,4259,5,9,20,0,13,102,1,618,2876,56,33
5941,256,5270,5,4,24,3,3573,4787,260,3,2691,55,63
5942,375,261,0,9,1,3,3338,3922,94,13,1834,137,47
5943,368,4764,4,5,1,3,3699,4356,38,283,1625,55,61
5944,309,2763,5,6,21,3,38,205,1,519,2356,56,39
5945,251,6512,4,5,1,4,666,1886,9,3,491,55,64
5946,239,4618,5,9,50,3,2203,3343,39,18,1980,35,61
5947,283,1856,0,6,1,3,528,867,0,639,1723,90,41
5948,274,5653,4,6,1,3,625,1548,3,435,3032,44,63
5949,227,4781,2,6,12,4,2089,3411,15,419,1116,53,65
5950,376,4628,3,6,3,4,2789,3512,61,492,935,54,61
5951,188,5495,5,4,13,4,3574,4633,92,108,1398,55,63
5952,289,220,5,6,13,3,2643,3330,21,544,1600,54,49
5953,329,2852,4,9,1,3,1116,1890,6,96,2065,91,56
5954,327,2574,5,6,12,3,3051,3930,63,515,1933,54,56
5955,299,2696,4,6,1,3,1755,2305,9,242,1773,35,49
5956,357,870,3,9,1,5,2145,2605,13,13,1771,74,40
5957,325,5901,5,6,12,5,3615,4567,159,695,455,55,64
5958,11,4595,5,9,0,0,17,240,0,264,1552,32,61
5959,358,4663,5,6,12,4,4792,5634,872,327,551,54,62
5960,317,441,5,9,26,3,1627,2776,35,417,1360,54,51
5961,281,344,5,6,12,5,2748,3479,38,141,1667,45,48
5962,218,3036,3,9,1,3,111,296,1,418,486,87,39
5963,299,5085,5,5,12,3,4501,5355,506,295,672,54,63
5964,358,1643,5,8,52,0,652,1452,9,353,2116,57,22
5965,393,3535,0,6,1,3,4534,5294,292,3,476,119,59
5966,366,3648,5,6,13,3,3483,4645,320,242,3047,55,59
5967,348,276,5,6,4,4,3436,4104,270,306,2500,53,46
5968,165,5100,5,12,12,3,677,1525,2,701,2993,34,62
5969,259,1362,3,9,2,3,1046,1629,3,46,2730,61,34
5970,248,5247,5,9,12,3,3134,3962,63,290,2628,38,63
5971,342,4588,5,5,10,4,4444,5172,148,95,75,54,61
5972,280,497,5,5,12,3,2645,3321,24,215,1943,55,53
5973,162,6237,4,5,7,2,8,84,1,544,1878,33,53
5974,335,1788,0,6,1,3,326,631,0,534,400,125,46
5975,356,5823,5,4,0,0,751,2482,48,358,3151,54,65
5976,317,6506,3,5,1,5,2150,3533,78,433,572,91,65
5977,305,4393,3,13,2,6,1326,1879,55,122,2439,57,61
5978,375,494,5,5,6,3,4024,4766,395,215,1616,55,53
5979,16,4893,5,4,12,3,1827,2794,27,581,2700,34,62
5980,336,5626,3,9,2,3,958,1759,14,111,2671,54,63
5981,355,3928,5,0,12,3,3676,4635,412,276,1960,54,60
5982,315,5561,3,6,2,6,1439,2054,65,525,2439,49,63
5983,253,4839,4,6,1,3,63,263,1,639,2898,77,28
5984,326,1544,4,9,1,3,2173,2660,10,583,769,36,51
5985,313,1236,3,5,6,3,1809,2932,71,244,108,68,38
5986,176,5246,5,9,52,1,22,613,0,264,1552,36,62
